movie,city,theater_count,estimated_city_gross
An Evening with Beverly Luff Linn,Houston,50,$11.38
Contraband,Houston,50,"$145,291.08"
Proud Mary,Houston,50,"$45,575.20"
Nurse Betty,Houston,50,"$54,963.02"
Alan Partridge,Houston,50,$332.41
The Protector,Houston,50,"$26,000.57"
Nancy Drew,Houston,50,"$55,935.41"
Party Monster,Houston,50,"$1,590.44"
Blood Ties,Houston,50,$90.04
Firewall,Houston,50,"$106,468.15"
Lions for Lambs,Houston,50,"$32,764.86"
Highwaymen,Houston,50,$801.55
Captive,Houston,50,"$5,585.71"
88 Minutes,Houston,50,"$36,975.51"
The Girl Who Kicked the Hornet's Nest,Houston,50,"$11,853.57"
Balls of Fury,Houston,50,"$71,728.93"
The Tribe,Houston,50,$328.82
Dead Man Down,Houston,50,"$23,762.95"
The East,Houston,50,"$4,953.75"
In Order of Disappearance,Houston,50,$107.63
Formula 51,Houston,50,"$11,365.08"
New World,Houston,50,$999.81
District B13,Houston,50,"$2,615.86"
Master Z: The Ip Man Legacy,Houston,50,"$13,560.88"
The Crimson Rivers,Houston,50,"$1,381.43"
The Fanatic,Houston,50,$6.89
Drowning Mona,Houston,50,"$33,691.58"
The Dinner,Houston,50,"$2,888.96"
Unstoppable,Houston,50,$215.13
Hollywood Homicide,Houston,50,"$65,546.41"
Find Me Guilty,Houston,50,"$2,563.19"
Nine Queens,Houston,50,"$2,667.12"
The Lookout,Houston,50,"$10,047.26"
American Pastoral,Houston,50,"$1,182.49"
Badla,Houston,50,"$4,064.25"
Saving Grace,Houston,50,"$26,459.71"
The Interpreter,Houston,50,"$158,787.99"
Adam's Apples,Houston,50,$2.85
Pride and Glory,Houston,50,"$34,307.86"
Showtime,Houston,50,"$83,169.17"
The Invisible,Houston,50,"$44,919.33"
The Hitcher,Houston,50,"$35,975.44"
Ned Kelly,Houston,50,$163.50
Middle Men,Houston,50,"$1,580.53"
Scoop,Houston,50,"$22,987.21"
Ted Bundy,Houston,50,$13.26
Brick Mansions,Houston,50,"$44,301.72"
The Villainess,Houston,50,$60.58
Suspect Zero,Houston,50,"$19,056.38"
8 Women,Houston,50,"$6,718.63"
Whiteout,Houston,50,"$22,441.06"
Our Kind of Traitor,Houston,50,"$6,885.26"
Cheap Thrills,Houston,50,$129.68
Reservation Road,Houston,50,$266.42
Cold in July,Houston,50,$905.50
Get Carter,Houston,50,"$32,686.96"
Talvar,Houston,50,$747.70
Intermission,Houston,50,"$1,958.95"
Cradle 2 the Grave,Houston,50,"$75,808.60"
The Disappearance of Alice Creed,Houston,50,$364.67
Raging Fire,Houston,50,$841.47
The Skulls,Houston,50,"$76,537.53"
Never Goin' Back,Houston,50,$133.81
Hoodwinked Too! Hood vs. Evil,Houston,50,"$22,153.09"
L.I.E.,Houston,50,"$2,493.65"
Silent House,Houston,50,"$27,419.48"
Catch That Kid,Houston,50,"$36,477.53"
The Burning Plain,Houston,50,$437.65
Once Upon a Time in Anatolia,Houston,50,$302.97
The Clan,Houston,50,$406.76
The Informers,Houston,50,$655.17
Observe and Report,Houston,50,"$52,399.84"
Easy Money,Houston,50,$412.47
The Baader Meinhof Complex,Houston,50,"$1,040.13"
Mesrine: Public Enemy No. 1,Houston,50,$600.85
City by the Sea,Houston,50,"$48,993.62"
A Guide to Recognizing Your Saints,Houston,50,"$1,127.20"
Bitch Slap,Houston,50,$37.92
Rang De Basanti,Houston,50,"$4,798.77"
Auto Focus,Houston,50,"$4,503.36"
Dorm Daze,Houston,50,$122.58
Heaven Knows What,Houston,50,$174.75
Let's Go to Prison,Houston,50,"$10,076.15"
Millions,Houston,50,"$14,377.00"
Trade,Houston,50,$467.80
Dogman,Houston,50,$323.71
Made,Houston,50,"$11,593.73"
King Cobra,Houston,50,$62.25
Freedomland,Houston,50,"$27,327.00"
"OSS 117: Cairo, Nest of Spies",Houston,50,$661.18
Mad Money,Houston,50,"$45,138.87"
Traitor,Houston,50,"$51,389.19"
Cecil B. Demented,Houston,50,"$2,805.55"
Haider,Houston,50,"$1,969.03"
Extreme Job,Houston,50,"$3,419.75"
Mean Machine,Houston,50,$202.60
All About Lily Chou-Chou,Houston,50,$54.26
The Air I Breathe,Houston,50,$56.29
Twisted,Houston,50,"$55,023.69"
Delhi Belly,Houston,50,"$3,345.22"
Antitrust,Houston,50,"$23,947.02"
Little Woods,Houston,50,$327.61
The Yards,Houston,50,"$1,927.76"
Big Trouble,Houston,50,"$15,860.17"
Infamous,Houston,50,"$2,512.38"
Pawn Shop Chronicles,Houston,50,$10.73
Elite Squad 2: The Enemy Within,Houston,50,$218.65
Dhoom 2,Houston,50,"$5,773.35"
"Love, Honor and Obey",Houston,50,$2.50
Reno 911!: Miami,Houston,50,"$44,425.42"
Cop Car,Houston,50,$279.54
Veronica Guerin,Houston,50,"$3,432.02"
Trapped,Houston,50,$136.57
Deadfall,Houston,50,$143.71
Trash,Houston,50,$22.34
God Bless America,Houston,50,$266.50
The Nut Job,Houston,50,"$140,319.50"
Cassandra's Dream,Houston,50,"$2,121.80"
Sightseers,Houston,50,$78.01
Paparazzi,Houston,50,"$34,313.73"
Stolen,Houston,50,$664.60
Breaking and Entering,Houston,50,"$2,028.76"
Dirty Pretty Things,Houston,50,"$17,714.47"
The Art of the Steal,Houston,50,$134.19
Collide,Houston,50,"$4,979.32"
The Perfect Host,Houston,50,$105.77
Lonely Hearts,Houston,50,$411.81
Tragedy Girls,Houston,50,$135.18
15 Minutes,Houston,50,"$53,295.13"
Chi-Raq,Houston,50,"$5,781.63"
Pathology,Houston,50,$237.31
Max Keeble's Big Move,Houston,50,"$37,764.98"
God's Pocket,Houston,50,$228.00
Leaves of Grass,Houston,50,$148.53
Paranoid Park,Houston,50,"$1,061.43"
Taxi 2,Houston,50,"$1,593.91"
Rampart,Houston,50,"$2,116.73"
Conviction,Houston,50,"$14,813.73"
Stockholm,Houston,50,$659.73
Pink,Houston,50,"$2,710.72"
Ittefaq,Houston,50,$650.87
Dom Hemingway,Houston,50,"$1,131.56"
Racer and the Jailbird,Houston,50,$101.20
Feardotcom,Houston,50,"$28,845.12"
Kings,Houston,50,$599.78
The Singing Detective,Houston,50,$734.79
Man from Reno,Houston,50,$202.92
Robot & Frank,Houston,50,"$7,262.89"
Bad Santa 2,Houston,50,"$38,834.65"
Lila dit ça,Houston,50,$264.62
The Sweeney,Houston,50,$57.54
Absolutely Fabulous: The Movie,Houston,50,"$10,374.65"
Vera Drake,Houston,50,"$8,197.97"
The Blind Swordsman: Zatoichi,Houston,50,"$1,864.44"
Keeping Mum,Houston,50,"$3,535.65"
The Negotiation,Houston,50,$239.92
The Counterfeiters,Houston,50,"$11,978.12"
The Trial,Houston,50,$42.03
Wasabi,Houston,50,$178.04
Battle in Heaven,Houston,50,$154.84
Burke and Hare,Houston,50,$10.55
Birthday Girl,Houston,50,"$10,744.60"
Dabangg,Houston,50,"$10,117.21"
One Night at McCool's,Houston,50,"$13,738.26"
The Matador,Houston,50,"$27,505.67"
The Dead Girl,Houston,50,$37.81
Dhoom 3,Houston,50,"$17,541.06"
The Weight of Water,Houston,50,$224.12
Better Luck Tomorrow,Houston,50,"$8,304.07"
Maria Full of Grace,Houston,50,"$14,232.97"
Lila & Eve,Houston,50,$82.84
The Quarry,Houston,50,$4.62
Tsotsi,Houston,50,"$6,360.34"
Heaven,Houston,50,"$1,691.04"
Bones,Houston,50,"$15,959.47"
Welcome to the Punch,Houston,50,$14.82
The Silence,Houston,50,$217.64
Dhoom,Houston,50,$536.71
Frozen River,Houston,50,"$5,479.08"
The Angels' Share,Houston,50,$664.69
Escobar: Paradise Lost,Houston,50,$233.39
The Son of No One,Houston,50,$63.05
What's the Worst That Could Happen?,Houston,50,"$70,093.25"
Omar,Houston,50,$777.47
Spartan,Houston,50,"$9,684.39"
Falcon Rising,Houston,50,$18.98
Killerman,Houston,50,$604.94
Confidence,Houston,50,"$26,670.80"
Bullhead,Houston,50,$331.60
Crypto,Houston,50,$22.26
Flypaper,Houston,50,$2.40
Ernest & Celestine,Houston,50,$638.93
Waist Deep,Houston,50,"$46,556.99"
The Limits of Control,Houston,50,$928.22
Bless the Child,Houston,50,"$64,150.52"
The Nile Hilton Incident,Houston,50,$177.09
The Thieves,Houston,50,"$1,497.81"
First Sunday,Houston,50,"$82,839.74"
Pieta,Houston,50,$47.90
Beyond a Reasonable Doubt,Houston,50,$70.78
Buster's Mal Heart,Houston,50,$158.60
Knockaround Guys,Houston,50,"$25,404.14"
Buffalo Soldiers,Houston,50,$772.54
Black Friday,Houston,50,$74.25
JCVD,Houston,50,"$1,027.95"
All About the Benjamins,Houston,50,"$55,652.40"
Raid,Houston,50,"$2,206.59"
El Angel,Houston,50,$206.34
Skin Trade,Houston,50,$2.71
Sleuth,Houston,50,$748.72
The Villain,Houston,50,$904.39
The Third Murder,Houston,50,$195.06
Talaash: The Answer Lies Within,Houston,50,"$5,910.48"
Surveillance,Houston,50,$59.73
Captivity,Houston,50,"$5,736.69"
Little Fish,Houston,50,$17.79
The Vault,Houston,50,$12.51
Sophie Scholl: The Final Days,Houston,50,"$1,476.69"
The Cat's Meow,Houston,50,"$7,009.21"
Julia,Houston,50,$4.61
Shangri-La Suite,Houston,50,$29.14
Nothing Bad Can Happen,Houston,50,$10.22
Chapter 27,Houston,50,$121.65
Micmacs,Houston,50,"$2,753.73"
Fabricated City,Houston,50,$229.04
Taxi 3,Houston,50,"$1,085.86"
Henry's Crime,Houston,50,$222.50
The Nut Job 2: Nutty by Nature,Houston,50,"$61,958.63"
Madea's Witness Protection,Houston,50,"$143,380.69"
Echelon Conspiracy,Houston,50,"$1,092.29"
Kung Fu Jungle,Houston,50,$281.98
Home Room,Houston,50,$11.39
Seeking Justice,Houston,50,$89.72
Omkara,Houston,50,"$1,724.62"
Shanghai,Houston,50,$97.60
Mini's First Time,Houston,50,$106.82
The Man,Houston,50,"$18,183.30"
Domestic Disturbance,Houston,50,"$98,813.34"
Priceless,Houston,50,"$3,275.00"
Corky Romano,Houston,50,"$52,366.64"
Half Past Dead,Houston,50,"$33,548.20"
Highway,Houston,50,"$1,155.58"
Screwed,Houston,50,"$15,347.08"
Carandiru,Houston,50,$467.26
Redacted,Houston,50,$142.80
A Single Shot,Houston,50,$21.88
Sweet Country,Houston,50,$208.80
Unknown,Houston,50,$315.35
Next Day Air,Houston,50,"$21,876.30"
Greenfingers,Houston,50,"$3,143.27"
Welcome to Collinwood,Houston,50,$729.37
Crazy on the Outside,Houston,50,$140.73
Gozu,Houston,50,$118.85
The Adderall Diaries,Houston,50,$24.65
Never Die Alone,Houston,50,"$12,327.24"
Graduation,Houston,50,$384.31
Birds of Passage,Houston,50,"$1,103.91"
Goldstone,Houston,50,$188.69
See Spot Run,Houston,50,"$72,849.68"
Race,Houston,50,"$2,985.46"
Stander,Houston,50,$41.64
Raajneeti,Houston,50,"$3,136.96"
Mystery Team,Houston,50,$168.44
Donkey Punch,Houston,50,$40.14
Bangkok Dangerous,Houston,50,"$33,369.43"
Hey Ram,Houston,50,$599.87
Armored,Houston,50,"$34,918.25"
Kick,Houston,50,"$5,374.67"
Take Me,Houston,50,$5.64
The Art of War,Houston,50,"$65,972.82"
Reclaim,Houston,50,$7.86
The Bag Man,Houston,50,$106.61
Shade,Houston,50,$72.56
Closed Circuit,Houston,50,"$12,521.03"
Ain't Them Bodies Saints,Houston,50,$846.50
Gangster No. 1,Houston,50,$67.52
Pierrepoint: The Last Hangman,Houston,50,$47.53
Ballistic: Ecks vs. Sever,Houston,50,"$31,218.63"
Lucky Numbers,Houston,50,"$21,870.17"
Read My Lips,Houston,50,"$2,968.22"
Violet & Daisy,Houston,50,$37.53
Tracers,Houston,50,$4.37
The Curse of the Jade Scorpion,Houston,50,"$16,371.72"
Shootout at Lokhandwala,Houston,50,$631.66
The Alphabet Killer,Houston,50,$65.05
The Barbarian Invasions,Houston,50,"$7,495.92"
Jiang hu er nü,Houston,50,$908.41
Small Time Crooks,Houston,50,"$37,282.01"
District 13: Ultimatum,Houston,50,$78.71
Idlewild,Houston,50,"$27,406.93"
Out of Blue,Houston,50,$34.20
Beautiful Creatures,Houston,50,$120.95
The Good Thief,Houston,50,"$7,682.55"
Flash Point,Houston,50,$7.14
The Oxford Murders,Houston,50,$7.88
Ed Gein,Houston,50,$12.47
The Ice Harvest,Houston,50,"$19,260.02"
The Package,Houston,50,$3.21
Haven,Houston,50,$298.81
Novocaine,Houston,50,"$4,447.93"
Stolen,Houston,50,$15.96
Sleight,Houston,50,"$8,402.13"
The Unknown Girl,Houston,50,$328.79
OSS 117: Lost in Rio,Houston,50,$190.77
Veteran,Houston,50,"$2,622.06"
Run with the Hunted,Houston,50,$24.59
Sweet Sixteen,Houston,50,$68.88
Dragon,Houston,50,$24.32
Stuck,Houston,50,$146.65
Defendor,Houston,50,$97.10
Bait,Houston,50,"$33,468.68"
Sonny,Houston,50,$38.52
Batla House,Houston,50,"$1,077.06"
Special 26,Houston,50,"$2,357.24"
In the Mix,Houston,50,"$22,069.01"
Believer,Houston,50,$798.52
The Insult,Houston,50,"$2,186.76"
The Hollow,Houston,50,$892.55
Witless Protection,Houston,50,"$9,023.12"
Brother,Houston,50,$977.85
Show Dogs,Houston,50,"$38,752.77"
The Memory of a Killer,Houston,50,$725.09
Amen.,Houston,50,$599.04
Band of Robbers,Houston,50,$44.89
Kill Me Three Times,Houston,50,$52.06
Rob the Mob,Houston,50,$451.87
Elena,Houston,50,$50.84
Bomb City,Houston,50,$129.57
The Zodiac,Houston,50,$97.81
Owning Mahowny,Houston,50,"$2,208.05"
Race 3,Houston,50,"$3,692.69"
Animal Factory,Houston,50,$95.67
Criminal,Houston,50,"$32,077.42"
Serious Moonlight,Houston,50,$54.90
Human Capital,Houston,50,$343.61
Rise: Blood Hunter,Houston,50,$232.36
Point Blank,Houston,50,"$1,543.89"
The Blue Room,Houston,50,$504.89
A Cat in Paris,Houston,50,$676.95
Line of Duty,Houston,50,$117.21
Death House,Houston,50,$52.05
The Reckoning,Houston,50,$560.43
Monsters and Men,Houston,50,"$1,092.17"
A War,Houston,50,$268.41
City of Men,Houston,50,$670.63
Kaminey,Houston,50,"$2,808.82"
Kurbaan,Houston,50,"$1,647.25"
The Beat That My Heart Skipped,Houston,50,"$2,235.06"
Panic,Houston,50,"$1,701.56"
Agneepath,Houston,50,"$4,327.64"
Paradise Now,Houston,50,"$3,171.91"
Connie and Carla,Houston,50,"$17,589.81"
Lowriders,Houston,50,"$13,443.38"
The Square,Houston,50,$103.02
10th & Wolf,Houston,50,$116.80
"Scotland, Pa.",Houston,50,$838.83
Dirty,Houston,50,$592.01
Empire,Houston,50,"$38,228.44"
The Samaritan,Houston,50,$3.81
Snow Angels,Houston,50,$879.72
Terribly Happy,Houston,50,$153.00
Wazir,Houston,50,"$1,279.83"
Vulgar,Houston,50,$32.55
Zyzzyx Rd,Houston,50,$0.07
Unconditional,Houston,50,"$2,196.58"
Child of God,Houston,50,$82.88
The Child,Houston,50,"$1,422.24"
Chico & Rita,Houston,50,$765.51
The Deep End,Houston,50,"$19,265.97"
Sonchiriya,Houston,50,$185.96
Gun Shy,Houston,50,"$3,563.79"
City of Ghosts,Houston,50,$94.04
Welcome,Houston,50,"$2,369.63"
The Swindlers,Houston,50,$528.32
Badlapur,Houston,50,$809.89
Illegal Tender,Houston,50,"$6,670.60"
The Escapist,Houston,50,$28.44
Dinner Rush,Houston,50,$240.23
Maze,Houston,50,$41.67
Tees Maar Khan,Houston,50,"$2,350.47"
Meeting Evil,Houston,50,$0.40
The Night Listener,Houston,50,"$17,090.88"
Neruda,Houston,50,"$2,050.91"
Stealing Harvard,Houston,50,"$30,516.92"
13,Houston,50,$265.10
You Kill Me,Houston,50,"$5,300.02"
Perrier's Bounty,Houston,50,$1.81
Polisse,Houston,50,$374.15
Shadowboxer,Houston,50,$809.42
Crown Heights,Houston,50,$520.99
Dheepan,Houston,50,$540.73
Khosla Ka Ghosla!,Houston,50,$57.81
Where the Money Is,Houston,50,"$12,358.61"
Casino Jack,Houston,50,"$2,270.98"
I'm Not Scared,Houston,50,"$3,527.27"
Down Terrace,Houston,50,$20.99
Anesthesia,Houston,50,$48.89
Kaante,Houston,50,"$2,273.95"
Cosmos,Houston,50,$45.84
The Crew,Houston,50,"$28,432.86"
Burnt Money,Houston,50,$527.38
Eastern Boys,Houston,50,$35.32
Asura,Houston,50,$381.09
Yardie,Houston,50,$78.65
Brooklyn Rules,Houston,50,$870.11
Pawn,Houston,50,$4.67
Beer for My Horses,Houston,50,"$1,454.58"
Winter of Frozen Dreams,Houston,50,$16.02
I'll Sleep When I'm Dead,Houston,50,$783.60
No Good Deed,Houston,50,$396.60
Big Fan,Houston,50,$511.96
Dylan Dog: Dead of Night,Houston,50,"$2,584.34"
Jindabyne,Houston,50,$873.30
Separate Lies,Houston,50,"$2,016.51"
Ashby,Houston,50,$10.11
Janatha Garage,Houston,50,"$263,161.01"
Oye Lucky! Lucky Oye!,Houston,50,$174.79
Rustom,Houston,50,"$2,374.82"
Simmba,Houston,50,"$11,084.67"
The Masked Saint,Houston,50,$270.32
Singham,Houston,50,$753.72
Shootout at Wadala,Houston,50,$806.54
Honeydripper,Houston,50,$585.03
El Chicano,Houston,50,"$3,045.58"
Killing Cabos,Houston,50,$275.46
Bunty Aur Babli,Houston,50,"$1,969.60"
The Caveman's Valentine,Houston,50,"$1,500.77"
Exiled,Houston,50,$107.91
Drug War,Houston,50,$279.27
The Aura,Houston,50,$122.52
Double Take,Houston,50,$44.15
Macbeth,Houston,50,"$2,417.91"
Race 2,Houston,50,"$3,448.38"
The Walker,Houston,50,$168.55
A Somewhat Gentle Man,Houston,50,$81.99
The Assassination of Richard Nixon,Houston,50,"$1,523.84"
People I Know,Houston,50,$266.38
Shuttle,Houston,50,$23.20
The Hillside Strangler,Houston,50,$7.79
Master,Houston,50,"$1,300.84"
Partir,Houston,50,$381.52
Harvard Man,Houston,50,$123.72
On the Other Side of the Tracks,Houston,50,$12.94
Bubble,Houston,50,$317.50
Skins,Houston,50,$521.93
Code Name: The Cleaner,Houston,50,"$17,698.55"
Nobel Son,Houston,50,"$1,179.71"
The Fall of the American Empire,Houston,50,"$4,757.56"
Dear Wendy,Houston,50,$50.46
Thin Ice,Houston,50,"$1,724.75"
Married Life,Houston,50,"$3,291.15"
Underclassman,Houston,50,"$12,349.52"
Alone with Her,Houston,50,$21.88
My Brother the Devil,Houston,50,$22.51
Paan Singh Tomar,Houston,50,$86.41
Gosnell: The Trial of America's Biggest Serial Killer,Houston,50,"$8,036.55"
Broken Horses,Houston,50,$76.44
The Assassin's Code,Houston,50,"$8,541.74"
Coastlines,Houston,50,$14.17
Christmas in Wonderland,Houston,50,$171.58
The Girl from the Naked Eye,Houston,50,$38.00
Savage,Houston,50,$162.68
The Lady in the Car with Glasses and a Gun,Houston,50,$4.44
Election 2,Houston,50,$119.80
Rhymes for Young Ghouls,Houston,50,$1.99
Civil Brand,Houston,50,$531.45
Alleluia,Houston,50,$13.11
The Monkey's Mask,Houston,50,$100.08
Turn It Up,Houston,50,"$2,718.26"
Golden Job,Houston,50,$624.15
Even Money,Houston,50,$139.58
A Ciambra,Houston,50,$67.67
The Dancer Upstairs,Houston,50,"$5,191.91"
Mad Detective,Houston,50,$10.11
High Heels and Low Lifes,Houston,50,$495.29
Take,Houston,50,$11.16
Anamorph,Houston,50,$12.91
The Prey,Houston,50,$13.78
Gold Diggers,Houston,50,"$1,150.92"
I'm in Love with a Church Girl,Houston,50,"$5,198.59"
The Attack,Houston,50,"$3,744.77"
Baaghi 2,Houston,50,"$2,881.84"
Game,Houston,50,$279.01
Holiday: A Soldier is Never Off Duty,Houston,50,"$1,543.79"
Love the Hard Way,Houston,50,$95.16
The Ardennes,Houston,50,$12.31
The Merry Gentleman,Houston,50,$756.26
Psycho-Pass: The Movie,Houston,50,$302.18
Sleepless Night,Houston,50,$7.33
Fiza,Houston,50,"$1,362.30"
The Wasted Times,Houston,50,$522.51
Cold War 2,Houston,50,"$1,224.79"
No News from God,Houston,50,$168.77
Weirdsville,Houston,50,$15.86
Nightcap,Houston,50,$967.99
State Property 2,Houston,50,"$3,664.02"
Detective Byomkesh Bakshy!,Houston,50,"$1,264.60"
Beauty and the Dogs,Houston,50,$19.47
LUV,Houston,50,$302.76
State Property,Houston,50,"$4,585.59"
The 24th Day,Houston,50,$30.81
Gangnam 1970,Houston,50,$39.36
Carter High,Houston,50,$743.00
The Architect,Houston,50,$27.61
The Mafia Kills Only in Summer,Houston,50,$81.10
Poor White Trash,Houston,50,$3.07
Save the Green Planet!,Houston,50,$31.94
De Dana Dan,Houston,50,"$2,063.75"
Close Your Eyes,Houston,50,$86.00
So Close,Houston,50,$167.25
Assassination Tango,Houston,50,"$2,118.80"
Loosies,Houston,50,$7.25
Time and Tide,Houston,50,$204.89
Blue Caprice,Houston,50,$189.45
Look,Houston,50,$35.24
Khatta Meetha,Houston,50,"$1,183.47"
Bluffmaster,Houston,50,"$1,570.13"
Rowdy Rathore,Houston,50,"$1,694.67"
Carancho,Houston,50,$186.43
Welcome Back,Houston,50,"$3,032.06"
Rascals,Houston,50,$570.34
Holy Rollers,Houston,50,$661.48
High on the Hog,Houston,50,$99.58
El Coyote,Houston,50,"$2,065.18"
Operation Mekong,Houston,50,"$1,747.15"
Lights in the Dusk,Houston,50,$30.70
One Two Three,Houston,50,$538.82
12,Houston,50,$273.25
Levity,Houston,50,$456.77
Lajja,Houston,50,$821.15
Sound of Noise,Houston,50,$53.23
Salvation Boulevard,Houston,50,$59.94
As Good as Dead,Houston,50,"$2,620.69"
Love Crime,Houston,50,"$1,155.51"
Chasing the Dragon II: Wild Wild Bunch,Houston,50,$429.43
The Man Who Copied,Houston,50,$51.48
Last Ride,Houston,50,$11.97
Raja Natwarlal,Houston,50,$286.32
Talento de barrio,Houston,50,"$3,640.07"
The Prison,Houston,50,$452.43
The Power of Few,Houston,50,$66.49
Victor,Houston,50,$243.71
The Last Godfather,Houston,50,$357.27
Blind Shaft,Houston,50,$72.66
Crimson Gold,Houston,50,$322.88
New York,Houston,50,"$2,144.31"
"Ruben Brandt, Collector",Houston,50,$257.62
King's Ransom,Houston,50,"$8,750.72"
Cronicas,Houston,50,$653.56
The Double Hour,Houston,50,"$3,299.65"
In the Name of My Daughter,Houston,50,$601.40
Yonkers Joe,Houston,50,"$21,839.09"
Singham Returns,Houston,50,"$2,689.59"
ECCO,Houston,50,$189.69
Graceland,Houston,50,$45.41
War of the Worlds: Goliath,Houston,50,$29.23
Dabangg 2,Houston,50,"$5,501.68"
Sarkar Raj,Houston,50,"$2,203.71"
Chrystal,Houston,50,$176.24
Who Is Cletis Tout?,Houston,50,$550.84
Just Another Love Story,Houston,50,$98.40
The R.M.,Houston,50,"$2,427.67"
Gangster's Paradise: Jerusalema,Houston,50,$10.83
Dum Maaro Dum,Houston,50,"$1,231.07"
Compadres,Houston,50,"$6,781.62"
Beneath the Harvest Sky,Houston,50,$61.40
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Houston,50,$9.41
La Virgen de los Sicarios,Houston,50,"$1,147.27"
And Now Ladies & Gentlemen,Houston,50,"$1,609.02"
Red Lights,Houston,50,$107.56
Circus,Houston,50,$18.36
Thoongaavanam,Houston,50,"$1,055.57"
Phata Poster Nikhla Hero,Houston,50,$852.18
Paulette,Houston,50,$64.41
Kurukshetra,Houston,50,$80.56
The Hard Word,Houston,50,$923.11
The Tenants,Houston,50,$4.39
Serial Killer 1,Houston,50,$21.25
Pete Smalls Is Dead,Houston,50,$21.84
Ladrón que roba a ladrón,Houston,50,"$8,740.69"
Man on the Train,Houston,50,"$5,550.01"
Least Among Saints,Houston,50,$61.21
Saving Mr. Wu,Houston,50,$202.44
Pickings,Houston,50,$143.70
On the Job,Houston,50,$352.08
Heroes,Houston,50,"$1,282.40"
Once in the Life,Houston,50,$116.74
First We Take Brooklyn,Houston,50,$93.50
Small Town Murder Songs,Houston,50,$67.39
Fulltime Killer,Houston,50,$32.74
Trixie,Houston,50,$623.76
'P' fung bou,Houston,50,$713.51
Next Time I'll Aim for the Heart,Houston,50,$1.56
Death Valley,Houston,50,$9.49
How to Be a Serial Killer,Houston,50,$1.96
"No God, No Master",Houston,50,$14.72
Made in France,Houston,50,$20.92
Ajami,Houston,50,"$1,356.73"
Nobody Else But You,Houston,50,$92.99
The Eyes,Houston,50,$19.88
Bangkok Dangerous,Houston,50,$50.89
Jilla,Houston,50,$502.78
Cowboys & Angels,Houston,50,$73.60
Ash Wednesday,Houston,50,$6.43
Who Knows?,Houston,50,"$1,981.51"
No Problem,Houston,50,$528.76
Madame Satã,Houston,50,$432.81
Live Free or Die,Houston,50,$27.75
The Man in 3B,Houston,50,$632.41
Golden Slumber,Houston,50,$149.81
The Robber,Houston,50,$179.46
N-Secure,Houston,50,"$5,662.46"
Sky on Fire,Houston,50,$169.56
The Road,Houston,50,$262.07
Phantom Detective,Houston,50,$146.35
Noise,Houston,50,$35.29
Money,Houston,50,"$2,231.87"
Leonera,Houston,50,$29.90
Mio fratello è figlio unico,Houston,50,$548.17
16 Years of Alcohol,Houston,50,$16.41
Hate Crime,Houston,50,$89.01
"Police, Adjective",Houston,50,$105.48
Ek Aur Ek Gyarah: By Hook or by Crook,Houston,50,$201.67
Go for Sisters,Houston,50,$122.22
Tazza: The Hidden Card,Houston,50,$545.26
Three,Houston,50,$143.05
Headshot,Houston,50,$1.00
'R Xmas,Houston,50,$1.86
Vaada,Houston,50,$194.37
Junction 48,Houston,50,$27.94
Black Souls,Houston,50,$218.65
BuyBust,Houston,50,$389.76
Nicotina,Houston,50,"$1,747.94"
Cover,Houston,50,$173.48
Brigham City,Houston,50,"$1,861.14"
Sicilian Ghost Story,Houston,50,$33.38
Lucky Break,Houston,50,$119.25
The Attacks of 26/11,Houston,50,$542.37
Extraordinary Mission,Houston,50,$62.57
My Kingdom,Houston,50,$5.69
Ice Blues,Houston,50,$1.46
Hukkle,Houston,50,$109.40
King of the Jungle,Houston,50,$59.32
Shikari,Houston,50,$88.91
Snowman's Land,Houston,50,$2.46
La soga,Houston,50,$459.99
Krazzy 4,Houston,50,"$1,064.03"
Secuestro express,Houston,50,$660.10
La siciliana ribelle,Houston,50,$151.36
The Killing of John Lennon,Houston,50,$14.57
Love and a Bullet,Houston,50,$36.81
Goodland,Houston,50,$70.19
Shock to the System,Houston,50,$8.00
Bulgarian Lovers,Houston,50,$129.81
"On the Other Hand, Death",Houston,50,$5.30
The Advocate: A Missing Body,Houston,50,$98.84
Death of a President,Houston,50,"$1,133.64"
Green is Gold,Houston,50,$0.94
Gimme the Loot,Houston,50,$213.52
Water & Power,Houston,50,$172.62
À Tout de Suite,Houston,50,$540.81
Difret,Houston,50,$83.97
Tycoon: A New Russian,Houston,50,$264.29
A Cool Fish,Houston,50,"$1,205.25"
"Lucía, Lucía",Houston,50,$584.18
Gang,Houston,50,$63.15
The Ministers,Houston,50,$6.21
By Hook or by Crook,Houston,50,$3.94
Inspector Bellamy,Houston,50,$231.26
Intersection,Houston,50,$10.07
Wasabi Tuna,Houston,50,$110.64
Splinter,Houston,50,$28.21
Settai,Houston,50,$190.57
Chronicle of an Escape,Houston,50,$2.85
Randy and the Mob,Houston,50,$98.49
Out the Gate,Houston,50,$3.44
High Times Potluck,Houston,50,$10.54
Bonnie & Clyde vs. Dracula,Houston,50,$54.66
Conspiracy of Silence,Houston,50,$5.67
Valley of Bones,Houston,50,$368.51
The Witness,Houston,50,$347.19
The Dukes,Houston,50,$57.12
United Red Army,Houston,50,$3.83
Ethan Mao,Houston,50,$14.94
Outta Time,Houston,50,$8.85
Mercy Streets,Houston,50,$375.61
Mr. X,Houston,50,$65.73
